,timestamp,count,country,size,cumulative_percentage,normalized_cum_per,test,percentage_until_saturation
86,2015-06-22 00:00:00+00:00,751686.0,NZ,271806130.14,361.5953072692587,0.002529284875687532,True,0.8313786299527509
87,2015-07-22 00:00:00+00:00,764448.0,NZ,109288128082.54,142963.456091899,1.0,False,0.8454936381815286
88,2015-08-22 00:00:00+00:00,787122.0,NZ,109294085735.88,138852.78995616944,0.9712467350181633,False,0.8705715018846556
89,2015-09-22 00:00:00+00:00,811294.0,NZ,109301735931.48,134725.18708566806,0.9423750010566669,False,0.8973061813162505
90,2015-10-22 00:00:00+00:00,826482.0,NZ,109308408737.84,132257.45840543412,0.9251137459940609,False,0.9141043904510786
91,2015-11-22 00:00:00+00:00,843578.0,NZ,109314306546.41,129584.11260892295,0.906414241452196,False,0.9330128829036083
92,2015-12-22 00:00:00+00:00,861010.0,NZ,109319572013.36,126966.66939217896,0.8881057639692408,False,0.9522929975756075
93,2016-01-22 00:00:00+00:00,872426.0,NZ,109323090936.76,125309.29951280681,0.8765128022104905,False,0.9649193048894866
94,2016-02-22 00:00:00+00:00,888817.0,NZ,109327540706.46,123003.43119726559,0.860383727140712,False,0.9830480542922366
95,2016-03-22 00:00:00+00:00,904144.0,NZ,318113821.52,351.83977499159425,0.0024610469319196267,True,1.0
96,2016-04-22 00:00:00+00:00,922876.0,NZ,327013623.42,354.3418871224303,0.0024785486921542676,True,1.0207179387354226
97,2016-05-22 00:00:00+00:00,931929.0,NZ,325470469.94,349.24384791116063,0.002442888955389142,True,1.030730724309402
98,2016-06-22 00:00:00+00:00,937272.0,NZ,327388119.66,349.2989438071339,0.002443274339860667,True,1.0366401812100727
99,2016-07-22 00:00:00+00:00,971698.0,NZ,334886815.7,344.64084077563194,0.002410691866277294,True,1.0747159744465484
100,2016-08-22 00:00:00+00:00,1012317.0,NZ,342029406.08,337.86788731197834,0.0023633164484691245,True,1.1196413403174716
101,2016-09-22 00:00:00+00:00,1036298.0,NZ,348438947.5,336.2343143574532,0.0023518899413100145,True,1.1461647702135942
102,2016-10-22 00:00:00+00:00,1045616.0,NZ,351555451.43,336.2185079704213,0.002351779378880538,True,1.15647065069281
103,2016-11-22 00:00:00+00:00,1052225.0,NZ,353460767.58,335.9174773266174,0.0023496737313812893,True,1.163780327027553
104,2016-12-22 00:00:00+00:00,1066982.0,NZ,357829368.43,335.3658903617868,0.002345815493899425,True,1.1801018421844307
105,2017-01-22 00:00:00+00:00,1081074.0,NZ,361586609.24,334.46980432421833,0.0023395475561895783,True,1.1956878550319419
106,2017-02-22 00:00:00+00:00,1108254.0,NZ,369808780.96,333.6859428975668,0.002334064606573785,True,1.2257494381425968
107,2017-03-22 00:00:00+00:00,1121500.0,NZ,374499145.3,333.9270131966117,0.002335750843781774,True,1.2403997593303722
108,2017-04-22 00:00:00+00:00,1126533.0,NZ,375506861.29,333.329659486229,0.002331572477318678,True,1.2459663504928418
109,2017-05-22 00:00:00+00:00,1139212.0,NZ,382408631.2,335.6781979122411,0.0023480000210435756,True,1.2599895591852626
110,2017-06-22 00:00:00+00:00,1146258.0,NZ,392865476.79,342.73739139879507,0.002397377628996871,True,1.267782565609018
111,2017-07-22 00:00:00+00:00,1166232.0,NZ,398358059.38,341.5770270237826,0.002389261118619096,True,1.2898741793342654
112,2017-08-22 00:00:00+00:00,1192423.0,NZ,406076868.61,340.54766522450507,0.0023820609443408816,True,1.318841910138208
113,2017-09-22 00:00:00+00:00,1199585.0,NZ,408983225.27,340.9372618613937,0.002384786092763694,True,1.3267632147091615
114,2017-10-22 00:00:00+00:00,1211301.0,NZ,409309627.71,337.90909749930034,0.002363604705261794,True,1.3397213275761384
115,2017-11-22 00:00:00+00:00,1218221.0,NZ,411828711.81,338.057472174589,0.002364642555628207,True,1.3473749756675928
116,2017-12-22 00:00:00+00:00,1236175.0,NZ,416365254.09,336.81740375755857,0.0023559685318536748,True,1.367232432001982
117,2018-01-22 00:00:00+00:00,1260097.0,NZ,421451493.3,334.4595640653061,0.0023394759276826006,True,1.3936906068059955
118,2018-02-22 00:00:00+00:00,1299330.0,NZ,429631093.49,330.6558714799166,0.0023128698796101165,True,1.4370830310216072
119,2018-03-22 00:00:00+00:00,1323734.0,NZ,435417524.32,328.9312840192969,0.0023008067446820472,True,1.4640743067475976
120,2018-04-22 00:00:00+00:00,1360495.0,NZ,443040066.09,325.64622882847783,0.0022778284586177583,True,1.504732653205684
121,2018-05-22 00:00:00+00:00,1380292.0,NZ,449662835.85,325.7737028469339,0.0022787201131841818,True,1.5266285016546037
122,2018-06-22 00:00:00+00:00,1413060.0,NZ,453549360.46,320.969640680509,0.002245116685442922,True,1.562870516200959
123,2018-07-22 00:00:00+00:00,1462868.0,NZ,461793633.8,315.6768989409844,0.002208095044499083,True,1.617959086163266
124,2018-08-22 00:00:00+00:00,1531023.0,NZ,473314176.26,309.14896527354585,0.0021624334898200865,True,1.6933397777345203
125,2018-09-22 00:00:00+00:00,1566444.0,NZ,479704699.22,306.23801375599766,0.002142071982081515,True,1.7325160593887698
126,2018-10-22 00:00:00+00:00,1611741.0,NZ,488538974.62,303.1125811281093,0.0021202102230465395,True,1.7826153798509972
127,2018-11-22 00:00:00+00:00,1633346.0,NZ,493202792.12,301.9585514153156,0.0021121380223293722,True,1.806510909766586
128,2018-12-22 00:00:00+00:00,1642396.0,NZ,495576119.62,301.7397263631913,0.0021106073860527592,True,1.8165203772850342
129,2019-01-22 00:00:00+00:00,1656733.0,NZ,498728300.61,301.0311864434402,0.002105651294901076,True,1.8323773646675752
130,2019-02-22 00:00:00+00:00,1675050.0,NZ,504227698.77,301.0224762066804,0.0021055903685846737,True,1.8526363057212125
131,2019-03-22 00:00:00+00:00,1695686.0,NZ,510179918.37,300.8693345171217,0.002104519173932942,True,1.8754601037002956
132,2019-04-22 00:00:00+00:00,1702150.0,NZ,512366326.44,301.0112660106336,0.0021055119555667373,True,1.8826094073510413
