timestamp,value,country
2008-07-22T00:00:00Z,1152.0,NZ
2008-08-22T00:00:00Z,1234.0,NZ
2008-09-22T00:00:00Z,1469.0,NZ
2008-10-22T00:00:00Z,1590.0,NZ
2008-11-22T00:00:00Z,1734.0,NZ
2008-12-22T00:00:00Z,1888.0,NZ
2009-01-22T00:00:00Z,2047.0,NZ
2009-02-22T00:00:00Z,2151.0,NZ
2009-03-22T00:00:00Z,2253.0,NZ
2009-04-22T00:00:00Z,2375.0,NZ
2009-05-22T00:00:00Z,2604.0,NZ
2009-06-22T00:00:00Z,2711.0,NZ
2009-07-22T00:00:00Z,2936.0,NZ
2009-08-22T00:00:00Z,3179.0,NZ
2009-09-22T00:00:00Z,3276.0,NZ
2009-10-22T00:00:00Z,3430.0,NZ
2009-11-22T00:00:00Z,3684.0,NZ
2009-12-22T00:00:00Z,4701.0,NZ
2010-01-22T00:00:00Z,5682.0,NZ
2010-02-22T00:00:00Z,6695.0,NZ
2010-03-22T00:00:00Z,7656.0,NZ
2010-04-22T00:00:00Z,8535.0,NZ
2010-05-22T00:00:00Z,9142.0,NZ
2010-06-22T00:00:00Z,10463.0,NZ
2010-07-22T00:00:00Z,11076.0,NZ
2010-08-22T00:00:00Z,12240.0,NZ
2010-09-22T00:00:00Z,13246.0,NZ
2010-10-22T00:00:00Z,13655.0,NZ
2010-11-22T00:00:00Z,14321.0,NZ
2010-12-22T00:00:00Z,16628.0,NZ
2011-01-22T00:00:00Z,18936.0,NZ
2011-02-22T00:00:00Z,20882.0,NZ
2011-03-22T00:00:00Z,38665.0,NZ
2011-04-22T00:00:00Z,41484.0,NZ
2011-05-22T00:00:00Z,42490.0,NZ
2011-06-22T00:00:00Z,46876.0,NZ
2011-07-22T00:00:00Z,62591.0,NZ
2011-08-22T00:00:00Z,65876.0,NZ
2011-09-22T00:00:00Z,68914.0,NZ
2011-10-22T00:00:00Z,70177.0,NZ
2011-11-22T00:00:00Z,78199.0,NZ
2011-12-22T00:00:00Z,80393.0,NZ
2012-01-22T00:00:00Z,81909.0,NZ
2012-02-22T00:00:00Z,93481.0,NZ
2012-03-22T00:00:00Z,100215.0,NZ
2012-04-22T00:00:00Z,103431.0,NZ
2012-05-22T00:00:00Z,104723.0,NZ
2012-06-22T00:00:00Z,107234.0,NZ
2012-07-22T00:00:00Z,107958.0,NZ
2012-08-22T00:00:00Z,111676.0,NZ
2012-09-22T00:00:00Z,116472.0,NZ
2012-10-22T00:00:00Z,120475.0,NZ
2012-11-22T00:00:00Z,124499.0,NZ
2012-12-22T00:00:00Z,127303.0,NZ
2013-01-22T00:00:00Z,129675.0,NZ
2013-02-22T00:00:00Z,135874.0,NZ
2013-03-22T00:00:00Z,140055.0,NZ
2013-04-22T00:00:00Z,149471.0,NZ
2013-05-22T00:00:00Z,162297.0,NZ
2013-06-22T00:00:00Z,170268.0,NZ
2013-07-22T00:00:00Z,179264.0,NZ
2013-08-22T00:00:00Z,182998.0,NZ
2013-09-22T00:00:00Z,187310.0,NZ
2013-10-22T00:00:00Z,193178.0,NZ
2013-11-22T00:00:00Z,196301.0,NZ
2013-12-22T00:00:00Z,200294.0,NZ
2014-01-22T00:00:00Z,204834.0,NZ
2014-02-22T00:00:00Z,215401.0,NZ
2014-03-22T00:00:00Z,345327.0,NZ
2014-04-22T00:00:00Z,350831.0,NZ
2014-05-22T00:00:00Z,361780.0,NZ
2014-06-22T00:00:00Z,369099.0,NZ
2014-07-22T00:00:00Z,376436.0,NZ
2014-08-22T00:00:00Z,408795.0,NZ
2014-09-22T00:00:00Z,422523.0,NZ
2014-10-22T00:00:00Z,436193.0,NZ
2014-11-22T00:00:00Z,450539.0,NZ
2014-12-22T00:00:00Z,460268.0,NZ
2015-01-22T00:00:00Z,479129.0,NZ
2015-02-22T00:00:00Z,518403.0,NZ
2015-03-22T00:00:00Z,529271.0,NZ
2015-04-22T00:00:00Z,657383.0,NZ
2015-05-22T00:00:00Z,739403.0,NZ
2015-06-22T00:00:00Z,751686.0,NZ
2015-07-22T00:00:00Z,764448.0,NZ
2015-08-22T00:00:00Z,787122.0,NZ
2015-09-22T00:00:00Z,811294.0,NZ
2015-10-22T00:00:00Z,826482.0,NZ
2015-11-22T00:00:00Z,843578.0,NZ
2015-12-22T00:00:00Z,861010.0,NZ
2016-01-22T00:00:00Z,872426.0,NZ
2016-02-22T00:00:00Z,888817.0,NZ
2016-03-22T00:00:00Z,904144.0,NZ
